% Flood Neural Network. Isoperimetric problem results data file.
% Column data:
%  1 - Independent variable (t)
%  2 - Dependent variable (x)
%  3 - Dependent variable (y)

0.306 0.375751 -0.0173646
0.307 0.376939 -0.0170589
0.308 0.378125 -0.0167518
0.309 0.379309 -0.0164434
0.31 0.380491 -0.0161335
0.311 0.38167 -0.0158222
0.312 0.382847 -0.0155096
0.313 0.384021 -0.0151956
0.314 0.385193 -0.0148802
0.315 0.386363 -0.0145635
0.316 0.38753 -0.0142455
0.317 0.388695 -0.0139262
0.318 0.389858 -0.0136055
0.319 0.391018 -0.0132836
0.32 0.392175 -0.0129603
0.321 0.393331 -0.0126358
0.322 0.394483 -0.01231
0.323 0.395633 -0.011983
0.324 0.396781 -0.0116547
0.325 0.397926 -0.0113251
0.326 0.399069 -0.0109944
0.327 0.400209 -0.0106624
0.328 0.401346 -0.0103292
0.329 0.402481 -0.00999481
0.33 0.403613 -0.00965923
0.331 0.404743 -0.00932247
0.332 0.40587 -0.00898454
0.333 0.406994 -0.00864546
0.334 0.408116 -0.00830523
0.335 0.409234 -0.00796387
0.336 0.410351 -0.00762138
0.337 0.411464 -0.00727777
0.338 0.412575 -0.00693305
0.339 0.413683 -0.00658724
0.34 0.414788 -0.00624035
0.341 0.41589 -0.00589238
0.342 0.41699 -0.00554335
0.343 0.418087 -0.00519326
0.344 0.41918 -0.00484213
0.345 0.420271 -0.00448996
0.346 0.42136 -0.00413677
0.347 0.422445 -0.00378257
0.348 0.423527 -0.00342737
0.349 0.424607 -0.00307117
0.35 0.425683 -0.00271399
0.351 0.426757 -0.00235584
0.352 0.427828 -0.00199673
0.353 0.428895 -0.00163667
0.354 0.42996 -0.00127567
0.355 0.431022 -0.000913734
0.356 0.43208 -0.000550881
0.357 0.433136 -0.000187118
0.358 0.434189 0.000177544
0.359 0.435238 0.000543094
0.36 0.436284 0.000909523
0.361 0.437328 0.00127682
0.362 0.438368 0.00164498
0.363 0.439405 0.00201398
0.364 0.440439 0.00238382
0.365 0.44147 0.00275448
0.366 0.442497 0.00312596
0.367 0.443522 0.00349825
0.368 0.444543 0.00387134
0.369 0.445561 0.0042452
0.37 0.446576 0.00461985
0.371 0.447587 0.00499525
0.372 0.448595 0.00537142
0.373 0.4496 0.00574832
0.374 0.450602 0.00612596
0.375 0.4516 0.00650432
0.376 0.452595 0.00688339
0.377 0.453587 0.00726317
0.378 0.454576 0.00764363
0.379 0.455561 0.00802478
0.38 0.456542 0.0084066
0.381 0.45752 0.00878908
0.382 0.458495 0.00917221
0.383 0.459467 0.00955598
0.384 0.460434 0.00994038
0.385 0.461399 0.0103254
0.386 0.46236 0.010711
0.387 0.463318 0.0110972
0.388 0.464272 0.0114841
0.389 0.465222 0.0118714
0.39 0.466169 0.0122594
0.391 0.467113 0.0126479
0.392 0.468053 0.013037
0.393 0.468989 0.0134266
0.394 0.469922 0.0138167
0.395 0.470851 0.0142073
0.396 0.471777 0.0145984
0.397 0.472699 0.0149901
0.398 0.473617 0.0153822
0.399 0.474532 0.0157748
0.4 0.475443 0.0161678
0.401 0.47635 0.0165613
0.402 0.477254 0.0169553
0.403 0.478154 0.0173496
0.404 0.47905 0.0177444
0.405 0.479942 0.0181396
0.406 0.480831 0.0185353
0.407 0.481716 0.0189313
0.408 0.482597 0.0193276
0.409 0.483475 0.0197244
0.41 0.484349 0.0201215
0.411 0.485218 0.0205189
0.412 0.486084 0.0209167
0.413 0.486947 0.0213148
0.414 0.487805 0.0217133
0.415 0.488659 0.022112
0.416 0.48951 0.0225111
0.417 0.490357 0.0229104
0.418 0.491199 0.02331
0.419 0.492038 0.0237099
0.42 0.492873 0.02411
0.421 0.493704 0.0245103
0.422 0.494531 0.0249109
0.423 0.495354 0.0253118
0.424 0.496173 0.0257128
0.425 0.496988 0.0261141
0.426 0.497799 0.0265155
0.427 0.498606 0.0269171
0.428 0.499409 0.0273189
0.429 0.500208 0.0277208
0.43 0.501003 0.0281229
0.431 0.501794 0.0285252
0.432 0.50258 0.0289275
0.433 0.503363 0.02933
0.434 0.504141 0.0297326
0.435 0.504916 0.0301353
0.436 0.505686 0.0305381
0.437 0.506452 0.030941
0.438 0.507214 0.0313439
0.439 0.507971 0.0317469
0.44 0.508725 0.03215
0.441 0.509474 0.0325531
0.442 0.510219 0.0329562
0.443 0.51096 0.0333593
0.444 0.511697 0.0337624
0.445 0.512429 0.0341656
0.446 0.513157 0.0345687
0.447 0.513881 0.0349718
0.448 0.5146 0.0353748
0.449 0.515315 0.0357778
0.45 0.516026 0.0361808
0.451 0.516733 0.0365837
0.452 0.517435 0.0369865
0.453 0.518133 0.0373892
0.454 0.518826 0.0377919
0.455 0.519515 0.0381944
0.456 0.5202 0.0385968
0.457 0.52088 0.0389991
0.458 0.521556 0.0394012
0.459 0.522228 0.0398032
0.46 0.522895 0.0402051
0.461 0.523557 0.0406067
0.462 0.524215 0.0410082
0.463 0.524869 0.0414095
0.464 0.525518 0.0418107
0.465 0.526162 0.0422116
0.466 0.526803 0.0426122
0.467 0.527438 0.0430127
0.468 0.528069 0.0434129
0.469 0.528696 0.0438129
0.47 0.529317 0.0442126
0.471 0.529935 0.044612
0.472 0.530548 0.0450111
0.473 0.531156 0.04541
0.474 0.531759 0.0458086
0.475 0.532358 0.0462068
0.476 0.532952 0.0466047
0.477 0.533542 0.0470023
0.478 0.534127 0.0473996
0.479 0.534707 0.0477965
0.48 0.535283 0.0481931
0.481 0.535854 0.0485892
0.482 0.53642 0.048985
0.483 0.536982 0.0493804
0.484 0.537539 0.0497754
0.485 0.538091 0.05017
0.486 0.538638 0.0505642
0.487 0.539181 0.0509579
0.488 0.539718 0.0513512
0.489 0.540251 0.051744
0.49 0.54078 0.0521364
0.491 0.541303 0.0525283
0.492 0.541822 0.0529197
0.493 0.542335 0.0533107
0.494 0.542844 0.0537011
0.495 0.543348 0.054091
0.496 0.543848 0.0544804
0.497 0.544342 0.0548692
0.498 0.544831 0.0552576
0.499 0.545316 0.0556453
0.5 0.545796 0.0560325
0.501 0.54627 0.0564191
0.502 0.54674 0.0568052
0.503 0.547205 0.0571906
0.504 0.547665 0.0575755
0.505 0.54812 0.0579597
0.506 0.54857 0.0583434
0.507 0.549015 0.0587263
0.508 0.549455 0.0591087
0.509 0.54989 0.0594904
0.51 0.55032 0.0598714
0.511 0.550745 0.0602517
0.512 0.551165 0.0606314
0.513 0.55158 0.0610104
0.514 0.55199 0.0613887
0.515 0.552395 0.0617662
0.516 0.552794 0.0621431
0.517 0.553189 0.0625192
0.518 0.553579 0.0628946
0.519 0.553963 0.0632692
0.52 0.554342 0.0636431
0.521 0.554716 0.0640162
0.522 0.555085 0.0643885
0.523 0.555449 0.06476
0.524 0.555808 0.0651307
0.525 0.556162 0.0655006
0.526 0.55651 0.0658697
0.527 0.556853 0.066238
0.528 0.557191 0.0666054
0.529 0.557524 0.066972
0.53 0.557851 0.0673377
0.531 0.558174 0.0677025
0.532 0.558491 0.0680665
0.533 0.558802 0.0684296
0.534 0.559109 0.0687917
0.535 0.55941 0.069153
0.536 0.559706 0.0695134
0.537 0.559997 0.0698728
0.538 0.560282 0.0702313
0.539 0.560562 0.0705888
0.54 0.560837 0.0709454
0.541 0.561106 0.0713011
0.542 0.56137 0.0716557
0.543 0.561629 0.0720094
0.544 0.561882 0.0723621
0.545 0.56213 0.0727137
0.546 0.562373 0.0730644
0.547 0.56261 0.073414
0.548 0.562842 0.0737626
0.549 0.563068 0.0741102
0.55 0.563289 0.0744567
0.551 0.563504 0.0748021
0.552 0.563714 0.0751465
0.553 0.563919 0.0754898
0.554 0.564118 0.075832
0.555 0.564312 0.0761731
0.556 0.5645 0.0765131
0.557 0.564682 0.076852
0.558 0.56486 0.0771897
0.559 0.565031 0.0775263
0.56 0.565197 0.0778618
0.561 0.565358 0.0781961
0.562 0.565513 0.0785292
0.563 0.565662 0.0788612
0.564 0.565806 0.079192
0.565 0.565945 0.0795216
0.566 0.566078 0.0798499
0.567 0.566205 0.0801771
0.568 0.566326 0.0805031
0.569 0.566442 0.0808278
0.57 0.566553 0.0811513
0.571 0.566657 0.0814735
0.572 0.566757 0.0817945
0.573 0.56685 0.0821142
0.574 0.566938 0.0824326
0.575 0.56702 0.0827497
0.576 0.567097 0.0830655
0.577 0.567167 0.0833801
0.578 0.567233 0.0836933
0.579 0.567292 0.0840052
0.58 0.567346 0.0843157
0.581 0.567394 0.084625
0.582 0.567436 0.0849328
0.583 0.567473 0.0852393
0.584 0.567503 0.0855444
0.585 0.567528 0.0858482
0.586 0.567548 0.0861506
0.587 0.567561 0.0864515
0.588 0.567569 0.0867511
0.589 0.567571 0.0870492
0.59 0.567567 0.0873459
0.591 0.567558 0.0876412
0.592 0.567542 0.087935
0.593 0.567521 0.0882274
0.594 0.567494 0.0885183
0.595 0.567461 0.0888078
0.596 0.567422 0.0890958
0.597 0.567377 0.0893822
0.598 0.567327 0.0896672
0.599 0.56727 0.0899507
0.6 0.567208 0.0902327
0.601 0.56714 0.0905131
0.602 0.567066 0.090792
0.603 0.566986 0.0910694
0.604 0.5669 0.0913452
0.605 0.566808 0.0916194
0.606 0.56671 0.0918921
0.607 0.566607 0.0921632
0.608 0.566497 0.0924327
0.609 0.566381 0.0927006
0.61 0.56626 0.0929669
0.611 0.566132 0.0932316
0.612 0.565999 0.0934947
0.613 0.565859 0.0937561
0.614 0.565714 0.0940159
0.615 0.565562 0.0942741
0.616 0.565405 0.0945305
0.617 0.565241 0.0947854
0.618 0.565071 0.0950385
0.619 0.564896 0.09529
0.62 0.564714 0.0955397
0.621 0.564526 0.0957878
0.622 0.564332 0.0960342
0.623 0.564132 0.0962788
0.624 0.563927 0.0965217
0.625 0.563714 0.0967629
0.626 0.563496 0.0970023
0.627 0.563272 0.09724
0.628 0.563042 0.0974759
0.629 0.562805 0.09771
0.63 0.562562 0.0979424
0.631 0.562314 0.0981729
0.632 0.562059 0.0984017
0.633 0.561797 0.0986287
0.634 0.56153 0.0988538
0.635 0.561257 0.0990771
0.636 0.560977 0.0992986
0.637 0.560691 0.0995183
0.638 0.560399 0.0997361
0.639 0.560101 0.099952
0.64 0.559797 0.100166
0.641 0.559486 0.100378
0.642 0.559169 0.100589
0.643 0.558846 0.100797
0.644 0.558517 0.101004
0.645 0.558181 0.101208
0.646 0.55784 0.101411
0.647 0.557492 0.101612
0.648 0.557137 0.101811
0.649 0.556777 0.102007
0.65 0.55641 0.102202
0.651 0.556036 0.102395
0.652 0.555657 0.102586
0.653 0.555271 0.102775
0.654 0.554879 0.102963
0.655 0.554481 0.103148
0.656 0.554076 0.103331
0.657 0.553665 0.103512
0.658 0.553247 0.103691
0.659 0.552823 0.103868
0.66 0.552393 0.104043
0.661 0.551957 0.104216
0.662 0.551514 0.104387
0.663 0.551065 0.104556
0.664 0.550609 0.104722
0.665 0.550147 0.104887
0.666 0.549678 0.10505
0.667 0.549204 0.10521
0.668 0.548722 0.105369
0.669 0.548235 0.105525
0.67 0.54774 0.105679
0.671 0.54724 0.105831
0.672 0.546733 0.105981
0.673 0.546219 0.106129
0.674 0.545699 0.106275
0.675 0.545173 0.106418
0.676 0.54464 0.10656
0.677 0.544101 0.106699
0.678 0.543555 0.106836
0.679 0.543003 0.106971
0.68 0.542444 0.107104
0.681 0.541878 0.107234
0.682 0.541307 0.107362
0.683 0.540728 0.107488
0.684 0.540143 0.107612
0.685 0.539552 0.107734
0.686 0.538954 0.107853
0.687 0.538349 0.10797
0.688 0.537738 0.108085
0.689 0.537121 0.108197
0.69 0.536496 0.108308
0.691 0.535866 0.108416
0.692 0.535228 0.108521
0.693 0.534584 0.108625
0.694 0.533934 0.108726
0.695 0.533277 0.108825
0.696 0.532613 0.108921
0.697 0.531943 0.109015
0.698 0.531266 0.109107
0.699 0.530582 0.109197
0.7 0.529892 0.109284
0.701 0.529195 0.109368
0.702 0.528491 0.109451
0.703 0.527781 0.109531
0.704 0.527064 0.109609
0.705 0.526341 0.109684
0.706 0.525611 0.109757
0.707 0.524874 0.109827
0.708 0.52413 0.109895
0.709 0.52338 0.109961
0.71 0.522623 0.110024
0.711 0.52186 0.110085
0.712 0.521089 0.110143
0.713 0.520312 0.110199
0.714 0.519528 0.110253
0.715 0.518738 0.110304
0.716 0.517941 0.110352
0.717 0.517137 0.110398
0.718 0.516326 0.110442
0.719 0.515508 0.110483
0.72 0.514684 0.110521
0.721 0.513853 0.110557
0.722 0.513015 0.110591
0.723 0.512171 0.110622
0.724 0.51132 0.11065
0.725 0.510461 0.110676
0.726 0.509597 0.1107
0.727 0.508725 0.110721
0.728 0.507846 0.110739
0.729 0.506961 0.110755
0.73 0.506069 0.110768
0.731 0.50517 0.110778
0.732 0.504264 0.110786
0.733 0.503351 0.110792
0.734 0.502432 0.110795
0.735 0.501506 0.110795
0.736 0.500572 0.110792
0.737 0.499632 0.110787
0.738 0.498685 0.11078
0.739 0.497732 0.11077
0.74 0.496771 0.110757
0.741 0.495803 0.110741
0.742 0.494829 0.110723
0.743 0.493848 0.110702
0.744 0.49286 0.110678
0.745 0.491864 0.110652
0.746 0.490862 0.110623
0.747 0.489853 0.110592
0.748 0.488838 0.110557
0.749 0.487815 0.11052
0.75 0.486785 0.11048
0.751 0.485748 0.110438
0.752 0.484705 0.110393
0.753 0.483654 0.110345
0.754 0.482597 0.110294
0.755 0.481532 0.110241
0.756 0.480461 0.110185
0.757 0.479382 0.110126
0.758 0.478297 0.110064
0.759 0.477204 0.11
0.76 0.476105 0.109933
0.761 0.474999 0.109863
0.762 0.473885 0.10979
0.763 0.472765 0.109714
0.764 0.471638 0.109636
0.765 0.470503 0.109554
0.766 0.469362 0.10947
0.767 0.468213 0.109384
0.768 0.467058 0.109294
0.769 0.465896 0.109201
0.77 0.464726 0.109106
0.771 0.463549 0.109008
0.772 0.462366 0.108907
0.773 0.461175 0.108803
0.774 0.459977 0.108696
0.775 0.458773 0.108586
0.776 0.457561 0.108474
0.777 0.456342 0.108358
0.778 0.455116 0.10824
0.779 0.453883 0.108118
0.78 0.452642 0.107994
0.781 0.451395 0.107867
0.782 0.450141 0.107737
0.783 0.448879 0.107604
0.784 0.447611 0.107468
0.785 0.446335 0.107329
0.786 0.445052 0.107188
0.787 0.443762 0.107043
0.788 0.442465 0.106895
0.789 0.441161 0.106745
0.79 0.439849 0.106591
0.791 0.438531 0.106434
0.792 0.437205 0.106275
0.793 0.435872 0.106112
0.794 0.434532 0.105947
0.795 0.433185 0.105778
0.796 0.431831 0.105606
0.797 0.430469 0.105432
0.798 0.429101 0.105254
0.799 0.427725 0.105073
0.8 0.426342 0.10489
0.801 0.424951 0.104703
0.802 0.423554 0.104513
0.803 0.422149 0.10432
0.804 0.420738 0.104124
0.805 0.419319 0.103925
0.806 0.417892 0.103723
0.807 0.416459 0.103518
0.808 0.415018 0.10331
0.809 0.41357 0.103099
0.81 0.412115 0.102884
0.811 0.410653 0.102667
0.812 0.409183 0.102446
0.813 0.407706 0.102223
0.814 0.406222 0.101996
0.815 0.40473 0.101766
0.816 0.403232 0.101533
0.817 0.401726 0.101297
0.818 0.400213 0.101057
0.819 0.398692 0.100815
0.82 0.397164 0.100569
0.821 0.395629 0.10032
0.822 0.394087 0.100068
0.823 0.392537 0.0998131
0.824 0.390981 0.0995548
0.825 0.389416 0.0992933
0.826 0.387845 0.0990286
0.827 0.386266 0.0987607
0.828 0.38468 0.0984896
0.829 0.383086 0.0982153
0.83 0.381486 0.0979378
0.831 0.379878 0.0976571
0.832 0.378262 0.0973732
0.833 0.37664 0.097086
0.834 0.375009 0.0967957
0.835 0.373372 0.096502
0.836 0.371727 0.0962052
0.837 0.370075 0.095905
0.838 0.368416 0.0956017
0.839 0.366749 0.095295
0.84 0.365075 0.0949851
0.841 0.363393 0.094672
0.842 0.361704 0.0943555
0.843 0.360008 0.0940358
0.844 0.358304 0.0937128
0.845 0.356593 0.0933865
0.846 0.354875 0.0930569
0.847 0.353149 0.092724
0.848 0.351416 0.0923878
0.849 0.349675 0.0920483
0.85 0.347927 0.0917054
0.851 0.346172 0.0913593
0.852 0.344409 0.0910098
0.853 0.342639 0.090657
0.854 0.340861 0.0903008
0.855 0.339076 0.0899413
0.856 0.337283 0.0895784
0.857 0.335483 0.0892122
0.858 0.333676 0.0888426
0.859 0.331861 0.0884697
0.86 0.330039 0.0880934
0.861 0.328209 0.0877137
0.862 0.326372 0.0873306
0.863 0.324528 0.0869442
0.864 0.322676 0.0865543
0.865 0.320816 0.0861611
0.866 0.318949 0.0857645
0.867 0.317075 0.0853644
0.868 0.315193 0.084961
0.869 0.313304 0.0845541
0.87 0.311407 0.0841438
0.871 0.309503 0.0837301
0.872 0.307591 0.0833129
0.873 0.305672 0.0828923
0.874 0.303745 0.0824683
0.875 0.301811 0.0820408
0.876 0.299869 0.0816099
0.877 0.29792 0.0811755
0.878 0.295963 0.0807377
0.879 0.293999 0.0802964
0.88 0.292027 0.0798516
0.881 0.290048 0.0794034
0.882 0.288061 0.0789517
0.883 0.286066 0.0784964
0.884 0.284065 0.0780377
0.885 0.282055 0.0775755
0.886 0.280038 0.0771099
0.887 0.278014 0.0766407
0.888 0.275982 0.076168
0.889 0.273942 0.0756917
0.89 0.271895 0.075212
0.891 0.269841 0.0747287
0.892 0.267779 0.074242
0.893 0.265709 0.0737516
0.894 0.263632 0.0732578
0.895 0.261547 0.0727604
0.896 0.259455 0.0722595
0.897 0.257355 0.071755
0.898 0.255247 0.071247
0.899 0.253132 0.0707354
0.9 0.251009 0.0702202
0.901 0.248879 0.0697015
0.902 0.246741 0.0691792
0.903 0.244596 0.0686533
0.904 0.242443 0.0681238
0.905 0.240282 0.0675908
0.906 0.238114 0.0670542
0.907 0.235938 0.0665139
0.908 0.233755 0.0659701
0.909 0.231564 0.0654227
0.91 0.229365 0.0648716
0.911 0.227159 0.064317
