% Yield (g): 16667.8
% Batch time (h): 54
%
% 1 - Time
% 2 - Cell mass concentration (g/l)
% 3 - Substrate concentration (g/l)
% 4 - Product concentration (g/l)
% 5 - Broth volume (l)
% 6 - Specific growth rate
% 7 - Specific productivity
% 8 - Feed rate -control- (g/l)

34.2834 14.7796 3.25138 89.2112 95.4473 0.0581144 0.391867 4.32413
34.4083 14.803 3.01155 89.4264 95.9878 0.0577045 0.387663 4.33665
34.5294 14.8252 2.7839 89.6288 96.5137 0.0572751 0.383182 4.34878
34.648 14.8464 2.56634 89.82 97.0302 0.0568189 0.37835 4.36065
34.7661 14.867 2.35563 90.0027 97.5462 0.0563231 0.373039 4.37247
34.8884 14.8875 2.14488 90.1827 98.0814 0.0557597 0.366948 4.38468
34.9832 14.9028 1.98713 90.3152 98.4975 0.0552819 0.36176 4.39415
35.0714 14.9166 1.84531 90.4323 98.8857 0.0548013 0.356531 4.40295
35.1513 14.9286 1.72153 90.5328 99.2377 0.0543335 0.351444 4.41091
35.2322 14.9403 1.6011 90.6286 99.5947 0.0538259 0.34594 4.41897
35.3054 14.9504 1.49665 90.71 99.9185 0.0533352 0.340642 4.42626
35.3725 14.9593 1.40503 90.7797 100.216 0.0528586 0.335524 4.43294
35.4348 14.9671 1.32369 90.8402 100.492 0.0523928 0.330555 4.43914
35.4933 14.9742 1.25089 90.8929 100.752 0.0519362 0.325719 4.44496
35.5486 14.9805 1.18534 90.939 100.998 0.0514879 0.321007 4.45045
35.6012 14.9862 1.12615 90.9795 101.232 0.0510485 0.316425 4.45567
35.6512 14.9913 1.07262 91.0148 101.455 0.0506187 0.311981 4.46064
35.6992 14.996 1.02403 91.0458 101.669 0.0501987 0.307676 4.46541
35.7454 15.0002 0.97982 91.0729 101.876 0.0497887 0.303509 4.46999
35.79 15.004 0.939495 91.0965 102.075 0.0493891 0.299481 4.47442
35.8334 15.0075 0.90265 91.1169 102.269 0.0490001 0.295595 4.47871
35.8756 15.0107 0.868935 91.1347 102.458 0.0486223 0.291852 4.4829
35.9168 15.0136 0.838047 91.1498 102.643 0.0482561 0.288253 4.48698
35.9572 15.0163 0.809722 91.1627 102.825 0.0479019 0.2848 4.49099
35.997 15.0187 0.783729 91.1735 103.003 0.04756 0.281494 4.49492
36.0361 15.0209 0.759863 91.1824 103.18 0.0472309 0.278336 4.4988
36.0749 15.023 0.737939 91.1896 103.354 0.0469148 0.275324 4.50263
36.1132 15.0248 0.717794 91.1951 103.527 0.046612 0.272458 4.50643
36.1513 15.0265 0.69928 91.1991 103.698 0.0463226 0.269738 4.51019
36.1892 15.028 0.682264 91.2017 103.869 0.0460466 0.26716 4.51394
36.227 15.0295 0.666623 91.203 104.04 0.0457841 0.264723 4.51768
36.2648 15.0307 0.652246 91.2031 104.211 0.045535 0.262423 4.52142
36.3027 15.0319 0.639032 91.2021 104.382 0.0452992 0.260256 4.52515
36.3406 15.033 0.626886 91.2 104.554 0.0450764 0.25822 4.5289
36.3788 15.0339 0.615721 91.1969 104.727 0.0448664 0.256308 4.53267
36.4172 15.0348 0.605458 91.1928 104.901 0.0446687 0.254516 4.53646
36.4559 15.0356 0.596022 91.1879 105.077 0.0444831 0.252839 4.54028
36.495 15.0363 0.587342 91.1821 105.254 0.044309 0.251271 4.54413
