% Flood Neural Network. Gradient Descent Training History.
ElapsedTimeHistory:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 
FreeParametersHistory:
-1.42178 -1.69103 0.1307 -0.881033 -0.624394 -1.44879 -0.070149 0.145077 1.64592 1.69017 
-1.41781 -1.68987 0.818033 -0.536612 -0.40801 -1.37311 0.42281 -0.33382 1.48872 1.26967 
-1.40393 -1.68998 0.832213 -0.350436 -0.616646 -1.35738 0.347045 -0.280007 1.38375 1.22568 
-1.40409 -1.69014 0.855128 -0.335502 -0.610618 -1.35357 0.370618 -0.303308 1.39653 1.20454 
-1.39758 -1.69127 0.858226 -0.287596 -0.671431 -1.33405 0.351976 -0.296302 1.37362 1.18543 
-1.39752 -1.69135 0.861352 -0.285933 -0.670817 -1.33288 0.355574 -0.300036 1.3758 1.18188 
-1.39222 -1.69357 0.854998 -0.291837 -0.694608 -1.30428 0.347414 -0.301813 1.37066 1.16935 
-1.39217 -1.69365 0.857373 -0.290923 -0.693944 -1.30328 0.350275 -0.304788 1.37246 1.1666 
-1.3883 -1.69569 0.850128 -0.308015 -0.703654 -1.28003 0.345923 -0.307712 1.37208 1.15927 
-1.38824 -1.69576 0.852298 -0.307064 -0.703176 -1.27909 0.348448 -0.310374 1.37362 1.15678 
-1.38415 -1.69775 0.846029 -0.318683 -0.715145 -1.25753 0.343464 -0.312902 1.37193 1.14944 
-1.38408 -1.69782 0.848074 -0.31779 -0.7147 -1.25665 0.345821 -0.315396 1.37335 1.14712 
-1.38005 -1.69981 0.842043 -0.328933 -0.725473 -1.23649 0.34119 -0.318075 1.37189 1.1405 
-1.37998 -1.69989 0.843978 -0.32807 -0.72507 -1.23567 0.343394 -0.320419 1.37321 1.13833 
-1.37594 -1.70188 0.838249 -0.338097 -0.735323 -1.21668 0.338905 -0.323156 1.37169 1.13222 
-1.37586 -1.70195 0.840088 -0.337264 -0.734953 -1.2159 0.340977 -0.325372 1.37291 1.13017 
-1.37183 -1.70395 0.834617 -0.346417 -0.74459 -1.19801 0.336658 -0.328167 1.37139 1.12456 
-1.37175 -1.70402 0.836365 -0.345613 -0.74425 -1.19727 0.338609 -0.330263 1.37253 1.12263 
-1.36771 -1.70602 0.831114 -0.354002 -0.753343 -1.18033 0.334436 -0.333117 1.371 1.11746 
-1.36763 -1.70609 0.832782 -0.353224 -0.753026 -1.17963 0.336282 -0.335109 1.37206 1.11563 
-1.36359 -1.7081 0.827719 -0.360952 -0.761614 -1.16354 0.332244 -0.338024 1.37052 1.11085 
-1.36351 -1.70818 0.829314 -0.360199 -0.761317 -1.16287 0.333995 -0.339922 1.37152 1.10912 
-1.35946 -1.7102 0.824423 -0.367329 -0.769416 -1.14758 0.330088 -0.342886 1.36998 1.10471 
-1.35937 -1.71027 0.82595 -0.3666 -0.769137 -1.14694 0.331752 -0.344699 1.37092 1.10306 
-1.3553 -1.71231 0.821195 -0.373225 -0.776809 -1.13233 0.327958 -0.347725 1.36938 1.09897 
-1.35522 -1.71239 0.822662 -0.372517 -0.776544 -1.13172 0.329547 -0.349463 1.37027 1.0974 
-1.35113 -1.71445 0.818027 -0.378691 -0.783813 -1.11772 0.325859 -0.352549 1.36872 1.09361 
-1.35104 -1.71452 0.819438 -0.378002 -0.783561 -1.11714 0.327379 -0.354219 1.36956 1.09211 
-1.34693 -1.7166 0.81491 -0.383768 -0.790448 -1.10373 0.323793 -0.35736 1.36801 1.08859 
-1.34684 -1.71668 0.81627 -0.383097 -0.790207 -1.10317 0.32525 -0.358969 1.36881 1.08715 
-1.34271 -1.71878 0.811842 -0.388488 -0.796724 -1.09032 0.321766 -0.362156 1.36727 1.08389 
-1.34262 -1.71885 0.813154 -0.387835 -0.796492 -1.08978 0.323164 -0.363707 1.36803 1.08251 
-1.33848 -1.72097 0.808811 -0.39289 -0.802667 -1.07745 0.319774 -0.366941 1.36648 1.07949 
-1.33839 -1.72105 0.810079 -0.392253 -0.802443 -1.07694 0.32112 -0.36844 1.36721 1.07817 
-1.33422 -1.72319 0.805804 -0.397015 -0.808308 -1.06506 0.317814 -0.371728 1.36567 1.07536 
-1.33413 -1.72327 0.807033 -0.396392 -0.808091 -1.06456 0.319112 -0.37318 1.36636 1.07408 
-1.32994 -1.72543 0.802822 -0.400882 -0.813658 -1.05314 0.315889 -0.376514 1.36483 1.07148 
-1.32984 -1.72551 0.804013 -0.400273 -0.813447 -1.05265 0.317144 -0.377923 1.36549 1.07025 
-1.32562 -1.72771 0.799849 -0.404526 -0.818746 -1.04161 0.313994 -0.381312 1.36396 1.06783 
-1.32552 -1.72779 0.801007 -0.403929 -0.81854 -1.04115 0.31521 -0.382683 1.3646 1.06664 
-1.32127 -1.73001 0.796888 -0.407959 -0.823579 -1.03049 0.312133 -0.386121 1.36307 1.06439 
-1.32117 -1.73009 0.798015 -0.407374 -0.823378 -1.03004 0.313313 -0.387456 1.36368 1.06324 
-1.31689 -1.73234 0.793938 -0.411198 -0.828169 -1.01975 0.310306 -0.390938 1.36216 1.06116 
-1.3168 -1.73242 0.795035 -0.410624 -0.827972 -1.01931 0.311452 -0.392239 1.36275 1.06003 
-1.31248 -1.7347 0.790985 -0.414268 -0.832539 -1.00935 0.308508 -0.395774 1.36124 1.0581 
-1.31238 -1.73478 0.792057 -0.413703 -0.832345 -1.00893 0.309625 -0.397046 1.36181 1.05701 
-1.30803 -1.73709 0.788038 -0.417174 -0.83669 -0.999295 0.306745 -0.400622 1.3603 1.05523 
-1.30793 -1.73717 0.789085 -0.416619 -0.836499 -0.998884 0.307833 -0.401867 1.36085 1.05417 
-1.30355 -1.73951 0.785083 -0.419939 -0.840645 -0.989545 0.30501 -0.405493 1.35934 1.05251 
-1.30344 -1.7396 0.786109 -0.419391 -0.840456 -0.989145 0.306074 -0.406713 1.35987 1.05148 
-1.29902 -1.74197 0.782123 -0.422569 -0.844409 -0.980092 0.303306 -0.410386 1.35837 1.04995 
-1.29892 -1.74205 0.783128 -0.422029 -0.844222 -0.979703 0.304347 -0.411583 1.35889 1.04894 
-1.29446 -1.74446 0.779154 -0.425078 -0.847995 -0.970917 0.301631 -0.415304 1.35739 1.04752 
-1.29435 -1.74455 0.780141 -0.424545 -0.84781 -0.970539 0.30265 -0.41648 1.3579 1.04654 
-1.28985 -1.74699 0.776172 -0.427476 -0.851413 -0.962006 0.299984 -0.42025 1.35641 1.04523 
-1.28974 -1.74708 0.777142 -0.426948 -0.851228 -0.961637 0.300984 -0.421408 1.3569 1.04427 
-1.28519 -1.74956 0.773179 -0.42977 -0.854669 -0.95335 0.298366 -0.425223 1.35541 1.04307 
-1.28508 -1.74965 0.774133 -0.429248 -0.854485 -0.952991 0.299349 -0.426364 1.35589 1.04212 
-1.2805 -1.75216 0.770177 -0.431964 -0.857765 -0.944955 0.29678 -0.430217 1.3544 1.04103 
-1.28039 -1.75225 0.771117 -0.431447 -0.857582 -0.944604 0.297745 -0.431341 1.35487 1.0401 
-1.27576 -1.75481 0.767158 -0.434071 -0.860717 -0.936788 0.295219 -0.435242 1.35339 1.03909 
-1.27565 -1.7549 0.768084 -0.433559 -0.860534 -0.936446 0.29617 -0.436353 1.35385 1.03818 
-1.27098 -1.75749 0.764125 -0.436096 -0.863527 -0.928852 0.293687 -0.440295 1.35238 1.03727 
-1.27087 -1.75758 0.765039 -0.435588 -0.863344 -0.928518 0.294625 -0.441392 1.35282 1.03637 
-1.26615 -1.76021 0.761071 -0.438047 -0.866206 -0.921126 0.292181 -0.445382 1.35135 1.03554 
-1.26604 -1.7603 0.761976 -0.437542 -0.866023 -0.920799 0.293107 -0.446468 1.35179 1.03466 
-1.26127 -1.76297 0.758001 -0.439928 -0.868758 -0.91361 0.290702 -0.450501 1.35033 1.03391 
-1.26116 -1.76306 0.758896 -0.439427 -0.868574 -0.91329 0.291617 -0.451576 1.35075 1.03304 
-1.25635 -1.76577 0.754911 -0.441745 -0.871187 -0.906296 0.289249 -0.455652 1.3493 1.03237 
-1.25623 -1.76587 0.755798 -0.441246 -0.871003 -0.905983 0.290155 -0.456718 1.34971 1.03151 
-1.25139 -1.76861 0.75181 -0.443498 -0.873494 -0.899193 0.287828 -0.460825 1.34826 1.03091 
-1.25127 -1.76871 0.752688 -0.443002 -0.873309 -0.898886 0.288724 -0.461882 1.34867 1.03006 
-1.24638 -1.7715 0.74869 -0.445196 -0.875688 -0.89228 0.286432 -0.466029 1.34723 1.02954 
-1.24626 -1.77159 0.749561 -0.444702 -0.875503 -0.891979 0.28732 -0.467078 1.34763 1.0287 
-1.24133 -1.77442 0.745556 -0.446839 -0.877771 -0.885562 0.285065 -0.471256 1.3462 1.02824 
-1.24121 -1.77452 0.74642 -0.446348 -0.877585 -0.885267 0.285946 -0.472297 1.34659 1.02741 
-1.23623 -1.77738 0.742401 -0.448437 -0.879751 -0.879021 0.283723 -0.476515 1.34516 1.02702 
-1.23611 -1.77748 0.74326 -0.447947 -0.879564 -0.878731 0.284598 -0.477551 1.34555 1.0262 
-1.23109 -1.78039 0.739226 -0.449992 -0.881633 -0.872653 0.282407 -0.481806 1.34412 1.02586 
-1.23096 -1.78049 0.740081 -0.449502 -0.881444 -0.872368 0.283277 -0.482838 1.34451 1.02505 
-1.22589 -1.78344 0.736027 -0.451509 -0.88342 -0.866446 0.281115 -0.487135 1.34308 1.02477 
-1.22577 -1.78354 0.736879 -0.45102 -0.88323 -0.866167 0.281981 -0.488163 1.34346 1.02397 
-1.22064 -1.78654 0.732804 -0.452991 -0.885117 -0.860395 0.279848 -0.492504 1.34204 1.02374 
-1.22051 -1.78665 0.733653 -0.452502 -0.884926 -0.86012 0.28071 -0.493528 1.34241 1.02294 
-1.21533 -1.7897 0.729554 -0.454443 -0.886728 -0.854496 0.278603 -0.497909 1.341 1.02278 
-1.2152 -1.7898 0.730403 -0.453953 -0.886534 -0.854226 0.279464 -0.498932 1.34137 1.02198 
-1.20995 -1.79291 0.726272 -0.455869 -0.888259 -0.848729 0.27738 -0.503372 1.33995 1.02186 
-1.20983 -1.79302 0.727119 -0.455379 -0.888063 -0.848464 0.278239 -0.504393 1.34032 1.02107 
-1.20453 -1.79616 0.722973 -0.457266 -0.889703 -0.843122 0.276186 -0.508861 1.33891 1.02099 
-1.20441 -1.79627 0.723818 -0.456775 -0.889506 -0.842861 0.277042 -0.50988 1.33927 1.02021 
-1.19906 -1.79947 0.719646 -0.45864 -0.89107 -0.837655 0.275014 -0.514391 1.33786 1.02018 
-1.19893 -1.79958 0.720492 -0.458148 -0.89087 -0.837398 0.27587 -0.51541 1.33822 1.0194 
-1.19353 -1.80283 0.716291 -0.459994 -0.89236 -0.832324 0.273866 -0.519963 1.33682 1.01942 
-1.1934 -1.80294 0.717138 -0.4595 -0.892158 -0.832071 0.274722 -0.520983 1.33717 1.01864 
-1.18794 -1.80624 0.71291 -0.46133 -0.893576 -0.827126 0.272743 -0.52558 1.33577 1.0187 
-1.18781 -1.80636 0.713758 -0.460835 -0.893372 -0.826877 0.273598 -0.526599 1.33613 1.01792 
-1.18229 -1.80971 0.709497 -0.462651 -0.894721 -0.822058 0.271642 -0.531239 1.33473 1.01802 
-1.18216 -1.80983 0.710348 -0.462154 -0.894514 -0.821812 0.272499 -0.532261 1.33508 1.01724 
-1.17658 -1.81324 0.706057 -0.463959 -0.895796 -0.817114 0.270567 -0.536948 1.33368 1.01739 
-1.17645 -1.81336 0.706909 -0.46346 -0.895587 -0.816871 0.271425 -0.537971 1.33403 1.01661 
-1.17082 -1.81683 0.702586 -0.465256 -0.896803 -0.812297 0.269514 -0.542699 1.33264 1.01679 

FreeParametersNormHistory:
-1.42178 -1.69103 0.1307 -0.881033 -0.624394 -1.44879 -0.070149 0.145077 1.64592 1.69017 
-1.41781 -1.68987 0.818033 -0.536612 -0.40801 -1.37311 0.42281 -0.33382 1.48872 1.26967 
-1.40393 -1.68998 0.832213 -0.350436 -0.616646 -1.35738 0.347045 -0.280007 1.38375 1.22568 
-1.40409 -1.69014 0.855128 -0.335502 -0.610618 -1.35357 0.370618 -0.303308 1.39653 1.20454 
-1.39758 -1.69127 0.858226 -0.287596 -0.671431 -1.33405 0.351976 -0.296302 1.37362 1.18543 
-1.39752 -1.69135 0.861352 -0.285933 -0.670817 -1.33288 0.355574 -0.300036 1.3758 1.18188 
-1.39222 -1.69357 0.854998 -0.291837 -0.694608 -1.30428 0.347414 -0.301813 1.37066 1.16935 
-1.39217 -1.69365 0.857373 -0.290923 -0.693944 -1.30328 0.350275 -0.304788 1.37246 1.1666 
-1.3883 -1.69569 0.850128 -0.308015 -0.703654 -1.28003 0.345923 -0.307712 1.37208 1.15927 
-1.38824 -1.69576 0.852298 -0.307064 -0.703176 -1.27909 0.348448 -0.310374 1.37362 1.15678 
-1.38415 -1.69775 0.846029 -0.318683 -0.715145 -1.25753 0.343464 -0.312902 1.37193 1.14944 
-1.38408 -1.69782 0.848074 -0.31779 -0.7147 -1.25665 0.345821 -0.315396 1.37335 1.14712 
-1.38005 -1.69981 0.842043 -0.328933 -0.725473 -1.23649 0.34119 -0.318075 1.37189 1.1405 
-1.37998 -1.69989 0.843978 -0.32807 -0.72507 -1.23567 0.343394 -0.320419 1.37321 1.13833 
-1.37594 -1.70188 0.838249 -0.338097 -0.735323 -1.21668 0.338905 -0.323156 1.37169 1.13222 
-1.37586 -1.70195 0.840088 -0.337264 -0.734953 -1.2159 0.340977 -0.325372 1.37291 1.13017 
-1.37183 -1.70395 0.834617 -0.346417 -0.74459 -1.19801 0.336658 -0.328167 1.37139 1.12456 
-1.37175 -1.70402 0.836365 -0.345613 -0.74425 -1.19727 0.338609 -0.330263 1.37253 1.12263 
-1.36771 -1.70602 0.831114 -0.354002 -0.753343 -1.18033 0.334436 -0.333117 1.371 1.11746 
-1.36763 -1.70609 0.832782 -0.353224 -0.753026 -1.17963 0.336282 -0.335109 1.37206 1.11563 
-1.36359 -1.7081 0.827719 -0.360952 -0.761614 -1.16354 0.332244 -0.338024 1.37052 1.11085 
-1.36351 -1.70818 0.829314 -0.360199 -0.761317 -1.16287 0.333995 -0.339922 1.37152 1.10912 
-1.35946 -1.7102 0.824423 -0.367329 -0.769416 -1.14758 0.330088 -0.342886 1.36998 1.10471 
-1.35937 -1.71027 0.82595 -0.3666 -0.769137 -1.14694 0.331752 -0.344699 1.37092 1.10306 
-1.3553 -1.71231 0.821195 -0.373225 -0.776809 -1.13233 0.327958 -0.347725 1.36938 1.09897 
-1.35522 -1.71239 0.822662 -0.372517 -0.776544 -1.13172 0.329547 -0.349463 1.37027 1.0974 
-1.35113 -1.71445 0.818027 -0.378691 -0.783813 -1.11772 0.325859 -0.352549 1.36872 1.09361 
-1.35104 -1.71452 0.819438 -0.378002 -0.783561 -1.11714 0.327379 -0.354219 1.36956 1.09211 
-1.34693 -1.7166 0.81491 -0.383768 -0.790448 -1.10373 0.323793 -0.35736 1.36801 1.08859 
-1.34684 -1.71668 0.81627 -0.383097 -0.790207 -1.10317 0.32525 -0.358969 1.36881 1.08715 
-1.34271 -1.71878 0.811842 -0.388488 -0.796724 -1.09032 0.321766 -0.362156 1.36727 1.08389 
-1.34262 -1.71885 0.813154 -0.387835 -0.796492 -1.08978 0.323164 -0.363707 1.36803 1.08251 
-1.33848 -1.72097 0.808811 -0.39289 -0.802667 -1.07745 0.319774 -0.366941 1.36648 1.07949 
-1.33839 -1.72105 0.810079 -0.392253 -0.802443 -1.07694 0.32112 -0.36844 1.36721 1.07817 
-1.33422 -1.72319 0.805804 -0.397015 -0.808308 -1.06506 0.317814 -0.371728 1.36567 1.07536 
-1.33413 -1.72327 0.807033 -0.396392 -0.808091 -1.06456 0.319112 -0.37318 1.36636 1.07408 
-1.32994 -1.72543 0.802822 -0.400882 -0.813658 -1.05314 0.315889 -0.376514 1.36483 1.07148 
-1.32984 -1.72551 0.804013 -0.400273 -0.813447 -1.05265 0.317144 -0.377923 1.36549 1.07025 
-1.32562 -1.72771 0.799849 -0.404526 -0.818746 -1.04161 0.313994 -0.381312 1.36396 1.06783 
-1.32552 -1.72779 0.801007 -0.403929 -0.81854 -1.04115 0.31521 -0.382683 1.3646 1.06664 
